Start,Meter,kWh,kW
08/08/2025 9:15:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 9:30:00 PM,Meter #95175892 - Off-Peak,0.32,1.3
08/08/2025 9:30:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 9:45:00 PM,Meter #95175892 - Off-Peak,0.3,1.18
08/08/2025 9:45:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 10:00:00 PM,Meter #95175892 - Off-Peak,2.89,11.57
08/08/2025 10:00:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 10:15:00 PM,Meter #95175892 - Off-Peak,3.18,12.74
08/08/2025 10:15:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 10:30:00 PM,Meter #95175892 - Off-Peak,3.04,12.16
08/08/2025 10:30:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 10:45:00 PM,Meter #95175892 - Off-Peak,3.07,12.29
08/08/2025 10:45:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 11:00:00 PM,Meter #95175892 - Off-Peak,0.52,2.06
08/08/2025 11:00:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 11:15:00 PM,Meter #95175892 - Off-Peak,0.38,1.52
08/08/2025 11:15:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 11:30:00 PM,Meter #95175892 - Off-Peak,0.21,0.83
08/08/2025 11:30:00 PM,Meter #95175892g - Off-Peak,0,
08/08/2025 11:45:00 PM,Meter #95175892 - Off-Peak,0.19,0.75
08/08/2025 11:45:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 12:00:00 AM,Meter #95175892 - Off-Peak,0.22,0.88
08/09/2025 12:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 12:15:00 AM,Meter #95175892 - Off-Peak,0.32,1.28
08/09/2025 12:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 12:30:00 AM,Meter #95175892 - Off-Peak,0.29,1.15
08/09/2025 12:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 12:45:00 AM,Meter #95175892 - Off-Peak,0.24,0.98
08/09/2025 12:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 1:00:00 AM,Meter #95175892 - Off-Peak,0.17,0.67
08/09/2025 1:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 1:15:00 AM,Meter #95175892 - Off-Peak,0.16,0.62
08/09/2025 1:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 1:30:00 AM,Meter #95175892 - Off-Peak,0.17,0.67
08/09/2025 1:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 1:45:00 AM,Meter #95175892 - Off-Peak,1.11,4.43
08/09/2025 1:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 2:00:00 AM,Meter #95175892 - Off-Peak,3.1,12.4
08/09/2025 2:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 2:15:00 AM,Meter #95175892 - Off-Peak,3.1,12.4
08/09/2025 2:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 2:30:00 AM,Meter #95175892 - Off-Peak,3.12,12.5
08/09/2025 2:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 2:45:00 AM,Meter #95175892 - Off-Peak,3.14,12.56
08/09/2025 2:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 3:00:00 AM,Meter #95175892 - Off-Peak,3.88,15.52
08/09/2025 3:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 3:15:00 AM,Meter #95175892 - Off-Peak,3.12,12.5
08/09/2025 3:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 3:30:00 AM,Meter #95175892 - Off-Peak,3.1,12.4
08/09/2025 3:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 3:45:00 AM,Meter #95175892 - Off-Peak,3.08,12.34
08/09/2025 3:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 4:00:00 AM,Meter #95175892 - Off-Peak,3.08,12.3
08/09/2025 4:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 4:15:00 AM,Meter #95175892 - Off-Peak,3.07,12.29
08/09/2025 4:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 4:30:00 AM,Meter #95175892 - Off-Peak,3.08,12.32
08/09/2025 4:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 4:45:00 AM,Meter #95175892 - Off-Peak,3.07,12.27
08/09/2025 4:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 5:00:00 AM,Meter #95175892 - Off-Peak,3.06,12.22
08/09/2025 5:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 5:15:00 AM,Meter #95175892 - Off-Peak,3.07,12.27
08/09/2025 5:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 5:30:00 AM,Meter #95175892 - Off-Peak,1.48,5.9
08/09/2025 5:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 5:45:00 AM,Meter #95175892 - Off-Peak,0.17,0.67
08/09/2025 5:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 6:00:00 AM,Meter #95175892 - Off-Peak,0.18,0.72
08/09/2025 6:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 6:15:00 AM,Meter #95175892 - Off-Peak,0.15,0.59
08/09/2025 6:15:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 6:30:00 AM,Meter #95175892 - Off-Peak,0.1,0.4
08/09/2025 6:30:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 6:45:00 AM,Meter #95175892 - Off-Peak,0.07,0.29
08/09/2025 6:45:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 7:00:00 AM,Meter #95175892 - Off-Peak,0.03,0.13
08/09/2025 7:00:00 AM,Meter #95175892g - Off-Peak,0,
08/09/2025 7:15:00 AM,Meter #95175892 - Off-Peak,1.09,4.37
08/09/2025 7:15:00 AM,Meter #95175892g - Off-Peak,-0.02,
08/09/2025 7:30:00 AM,Meter #95175892 - Off-Peak,0.01,0.03
08/09/2025 7:30:00 AM,Meter #95175892g - Off-Peak,-0.07,
08/09/2025 7:45:00 AM,Meter #95175892 - Off-Peak,0.01,0.03
08/09/2025 7:45:00 AM,Meter #95175892g - Off-Peak,-0.17,
08/09/2025 8:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 8:00:00 AM,Meter #95175892g - Off-Peak,-0.34,
08/09/2025 8:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 8:15:00 AM,Meter #95175892g - Off-Peak,-0.52,
08/09/2025 8:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 8:30:00 AM,Meter #95175892g - Off-Peak,-0.58,
08/09/2025 8:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 8:45:00 AM,Meter #95175892g - Off-Peak,-0.9,
08/09/2025 9:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 9:00:00 AM,Meter #95175892g - Off-Peak,-1.11,
08/09/2025 9:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 9:15:00 AM,Meter #95175892g - Off-Peak,-1.27,
08/09/2025 9:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 9:30:00 AM,Meter #95175892g - Off-Peak,-1.33,
08/09/2025 9:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 9:45:00 AM,Meter #95175892g - Off-Peak,-1.47,
08/09/2025 10:00:00 AM,Meter #95175892 - Off-Peak,0.38,1.52
08/09/2025 10:00:00 AM,Meter #95175892g - Off-Peak,-1.23,
08/09/2025 10:15:00 AM,Meter #95175892 - Off-Peak,0.24,0.96
08/09/2025 10:15:00 AM,Meter #95175892g - Off-Peak,-1.28,
08/09/2025 10:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 10:30:00 AM,Meter #95175892g - Off-Peak,-1.46,
08/09/2025 10:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 10:45:00 AM,Meter #95175892g - Off-Peak,-1.52,
08/09/2025 11:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 11:00:00 AM,Meter #95175892g - Off-Peak,-1.62,
08/09/2025 11:15:00 AM,Meter #95175892 - Off-Peak,0.02,0.1
08/09/2025 11:15:00 AM,Meter #95175892g - Off-Peak,-1.65,
08/09/2025 11:30:00 AM,Meter #95175892 - Off-Peak,0.38,1.54
08/09/2025 11:30:00 AM,Meter #95175892g - Off-Peak,-1.18,
08/09/2025 11:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/09/2025 11:45:00 AM,Meter #95175892g - Off-Peak,-2,
08/09/2025 12:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 12:00:00 PM,Meter #95175892g - Off-Peak,-2.3,
08/09/2025 12:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 12:15:00 PM,Meter #95175892g - Off-Peak,-2.28,
08/09/2025 12:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 12:30:00 PM,Meter #95175892g - Off-Peak,-2.27,
08/09/2025 12:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 12:45:00 PM,Meter #95175892g - Off-Peak,-2.34,
08/09/2025 1:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 1:00:00 PM,Meter #95175892g - Off-Peak,-1.98,
08/09/2025 1:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 1:15:00 PM,Meter #95175892g - Off-Peak,-1.98,
08/09/2025 1:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 1:30:00 PM,Meter #95175892g - Off-Peak,-1.86,
08/09/2025 1:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 1:45:00 PM,Meter #95175892g - Off-Peak,-1.97,
08/09/2025 2:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 2:00:00 PM,Meter #95175892g - Off-Peak,-1.77,
08/09/2025 2:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 2:15:00 PM,Meter #95175892g - Off-Peak,-1.88,
08/09/2025 2:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 2:30:00 PM,Meter #95175892g - Off-Peak,-1.9,
08/09/2025 2:45:00 PM,Meter #95175892 - Off-Peak,0.34,1.36
08/09/2025 2:45:00 PM,Meter #95175892g - Off-Peak,-1.24,
08/09/2025 3:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 3:00:00 PM,Meter #95175892g - Off-Peak,-2.23,
08/09/2025 3:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 3:15:00 PM,Meter #95175892g - Off-Peak,-2.16,
08/09/2025 3:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 3:30:00 PM,Meter #95175892g - Off-Peak,-2.08,
08/09/2025 3:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 3:45:00 PM,Meter #95175892g - Off-Peak,-1.64,
08/09/2025 4:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 4:00:00 PM,Meter #95175892g - Off-Peak,-1.39,
08/09/2025 4:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 4:15:00 PM,Meter #95175892g - Off-Peak,-1.27,
08/09/2025 4:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 4:30:00 PM,Meter #95175892g - Off-Peak,-1.14,
08/09/2025 4:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 4:45:00 PM,Meter #95175892g - Off-Peak,-1.03,
08/09/2025 5:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 5:00:00 PM,Meter #95175892g - Off-Peak,-0.68,
08/09/2025 5:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 5:15:00 PM,Meter #95175892g - Off-Peak,-0.71,
08/09/2025 5:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 5:30:00 PM,Meter #95175892g - Off-Peak,-0.56,
08/09/2025 5:45:00 PM,Meter #95175892 - Off-Peak,0,0.02
08/09/2025 5:45:00 PM,Meter #95175892g - Off-Peak,-0.29,
08/09/2025 6:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 6:00:00 PM,Meter #95175892g - Off-Peak,-0.24,
08/09/2025 6:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 6:15:00 PM,Meter #95175892g - Off-Peak,-0.34,
08/09/2025 6:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 6:30:00 PM,Meter #95175892g - Off-Peak,-0.42,
08/09/2025 6:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/09/2025 6:45:00 PM,Meter #95175892g - Off-Peak,-0.34,
08/09/2025 7:00:00 PM,Meter #95175892 - Off-Peak,0.16,0.64
08/09/2025 7:00:00 PM,Meter #95175892g - Off-Peak,-0.04,
08/09/2025 7:15:00 PM,Meter #95175892 - Off-Peak,0.87,3.47
08/09/2025 7:15:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 7:30:00 PM,Meter #95175892 - Off-Peak,1.2,4.78
08/09/2025 7:30:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 7:45:00 PM,Meter #95175892 - Off-Peak,0.24,0.94
08/09/2025 7:45:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 8:00:00 PM,Meter #95175892 - Off-Peak,0.19,0.75
08/09/2025 8:00:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 8:15:00 PM,Meter #95175892 - Off-Peak,0.17,0.69
08/09/2025 8:15:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 8:30:00 PM,Meter #95175892 - Off-Peak,0.2,0.78
08/09/2025 8:30:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 8:45:00 PM,Meter #95175892 - Off-Peak,0.45,1.81
08/09/2025 8:45:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 9:00:00 PM,Meter #95175892 - Off-Peak,0.36,1.44
08/09/2025 9:00:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 9:15:00 PM,Meter #95175892 - Off-Peak,0.53,2.11
08/09/2025 9:15:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 9:30:00 PM,Meter #95175892 - Off-Peak,0.29,1.17
08/09/2025 9:30:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 9:45:00 PM,Meter #95175892 - Off-Peak,0.3,1.2
08/09/2025 9:45:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 10:00:00 PM,Meter #95175892 - Off-Peak,3.08,12.3
08/09/2025 10:00:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 10:15:00 PM,Meter #95175892 - Off-Peak,3.28,13.12
08/09/2025 10:15:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 10:30:00 PM,Meter #95175892 - Off-Peak,3.47,13.89
08/09/2025 10:30:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 10:45:00 PM,Meter #95175892 - Off-Peak,3.74,14.96
08/09/2025 10:45:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 11:00:00 PM,Meter #95175892 - Off-Peak,5.62,22.48
08/09/2025 11:00:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 11:15:00 PM,Meter #95175892 - Off-Peak,5.85,23.39
08/09/2025 11:15:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 11:30:00 PM,Meter #95175892 - Off-Peak,3.35,13.41
08/09/2025 11:30:00 PM,Meter #95175892g - Off-Peak,0,
08/09/2025 11:45:00 PM,Meter #95175892 - Off-Peak,1.92,7.7
08/09/2025 11:45:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 12:00:00 AM,Meter #95175892 - Off-Peak,0.26,1.04
08/10/2025 12:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 12:15:00 AM,Meter #95175892 - Off-Peak,0.2,0.82
08/10/2025 12:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 12:30:00 AM,Meter #95175892 - Off-Peak,0.32,1.28
08/10/2025 12:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 12:45:00 AM,Meter #95175892 - Off-Peak,0.27,1.09
08/10/2025 12:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 1:00:00 AM,Meter #95175892 - Off-Peak,0.28,1.14
08/10/2025 1:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 1:15:00 AM,Meter #95175892 - Off-Peak,0.36,1.46
08/10/2025 1:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 1:30:00 AM,Meter #95175892 - Off-Peak,0.34,1.38
08/10/2025 1:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 1:45:00 AM,Meter #95175892 - Off-Peak,0.39,1.55
08/10/2025 1:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 2:00:00 AM,Meter #95175892 - Off-Peak,0.3,1.18
08/10/2025 2:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 2:15:00 AM,Meter #95175892 - Off-Peak,0.39,1.55
08/10/2025 2:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 2:30:00 AM,Meter #95175892 - Off-Peak,0.32,1.26
08/10/2025 2:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 2:45:00 AM,Meter #95175892 - Off-Peak,0.31,1.23
08/10/2025 2:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 3:00:00 AM,Meter #95175892 - Off-Peak,0.2,0.82
08/10/2025 3:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 3:15:00 AM,Meter #95175892 - Off-Peak,0.18,0.7
08/10/2025 3:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 3:30:00 AM,Meter #95175892 - Off-Peak,1.21,4.83
08/10/2025 3:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 3:45:00 AM,Meter #95175892 - Off-Peak,0.2,0.82
08/10/2025 3:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 4:00:00 AM,Meter #95175892 - Off-Peak,0.28,1.12
08/10/2025 4:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 4:15:00 AM,Meter #95175892 - Off-Peak,0.28,1.1
08/10/2025 4:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 4:30:00 AM,Meter #95175892 - Off-Peak,0.38,1.52
08/10/2025 4:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 4:45:00 AM,Meter #95175892 - Off-Peak,0.3,1.2
08/10/2025 4:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 5:00:00 AM,Meter #95175892 - Off-Peak,0.31,1.25
08/10/2025 5:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 5:15:00 AM,Meter #95175892 - Off-Peak,0.36,1.46
08/10/2025 5:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 5:30:00 AM,Meter #95175892 - Off-Peak,0.3,1.22
08/10/2025 5:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 5:45:00 AM,Meter #95175892 - Off-Peak,0.31,1.23
08/10/2025 5:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 6:00:00 AM,Meter #95175892 - Off-Peak,0.3,1.2
08/10/2025 6:00:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 6:15:00 AM,Meter #95175892 - Off-Peak,0.33,1.33
08/10/2025 6:15:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 6:30:00 AM,Meter #95175892 - Off-Peak,0.15,0.61
08/10/2025 6:30:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 6:45:00 AM,Meter #95175892 - Off-Peak,0.04,0.14
08/10/2025 6:45:00 AM,Meter #95175892g - Off-Peak,0,
08/10/2025 7:00:00 AM,Meter #95175892 - Off-Peak,0.07,0.29
08/10/2025 7:00:00 AM,Meter #95175892g - Off-Peak,-0.01,
08/10/2025 7:15:00 AM,Meter #95175892 - Off-Peak,0.01,0.03
08/10/2025 7:15:00 AM,Meter #95175892g - Off-Peak,-0.05,
08/10/2025 7:30:00 AM,Meter #95175892 - Off-Peak,0.04,0.18
08/10/2025 7:30:00 AM,Meter #95175892g - Off-Peak,-0.06,
08/10/2025 7:45:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/10/2025 7:45:00 AM,Meter #95175892g - Off-Peak,-0.16,
08/10/2025 8:00:00 AM,Meter #95175892 - Off-Peak,0.01,0.05
08/10/2025 8:00:00 AM,Meter #95175892g - Off-Peak,-0.23,
08/10/2025 8:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 8:15:00 AM,Meter #95175892g - Off-Peak,-0.42,
08/10/2025 8:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 8:30:00 AM,Meter #95175892g - Off-Peak,-0.58,
08/10/2025 8:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 8:45:00 AM,Meter #95175892g - Off-Peak,-0.79,
08/10/2025 9:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 9:00:00 AM,Meter #95175892g - Off-Peak,-0.96,
08/10/2025 9:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 9:15:00 AM,Meter #95175892g - Off-Peak,-1.1,
08/10/2025 9:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 9:30:00 AM,Meter #95175892g - Off-Peak,-1.18,
08/10/2025 9:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 9:45:00 AM,Meter #95175892g - Off-Peak,-1.14,
08/10/2025 10:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 10:00:00 AM,Meter #95175892g - Off-Peak,-1.02,
08/10/2025 10:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 10:15:00 AM,Meter #95175892g - Off-Peak,-1.12,
08/10/2025 10:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 10:30:00 AM,Meter #95175892g - Off-Peak,-1.34,
08/10/2025 10:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 10:45:00 AM,Meter #95175892g - Off-Peak,-1.46,
08/10/2025 11:00:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 11:00:00 AM,Meter #95175892g - Off-Peak,-1.36,
08/10/2025 11:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 11:15:00 AM,Meter #95175892g - Off-Peak,-1.62,
08/10/2025 11:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 11:30:00 AM,Meter #95175892g - Off-Peak,-1.63,
08/10/2025 11:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/10/2025 11:45:00 AM,Meter #95175892g - Off-Peak,-1.52,
08/10/2025 12:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 12:00:00 PM,Meter #95175892g - Off-Peak,-1.94,
08/10/2025 12:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 12:15:00 PM,Meter #95175892g - Off-Peak,-2.38,
08/10/2025 12:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 12:30:00 PM,Meter #95175892g - Off-Peak,-2.4,
08/10/2025 12:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 12:45:00 PM,Meter #95175892g - Off-Peak,-2.4,
08/10/2025 1:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 1:00:00 PM,Meter #95175892g - Off-Peak,-2.44,
08/10/2025 1:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 1:15:00 PM,Meter #95175892g - Off-Peak,-2.23,
08/10/2025 1:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 1:30:00 PM,Meter #95175892g - Off-Peak,-2,
08/10/2025 1:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 1:45:00 PM,Meter #95175892g - Off-Peak,-1.92,
08/10/2025 2:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 2:00:00 PM,Meter #95175892g - Off-Peak,-1.72,
08/10/2025 2:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 2:15:00 PM,Meter #95175892g - Off-Peak,-1.57,
08/10/2025 2:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 2:30:00 PM,Meter #95175892g - Off-Peak,-1.55,
08/10/2025 2:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 2:45:00 PM,Meter #95175892g - Off-Peak,-1.74,
08/10/2025 3:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 3:00:00 PM,Meter #95175892g - Off-Peak,-1.79,
08/10/2025 3:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 3:15:00 PM,Meter #95175892g - Off-Peak,-1.67,
08/10/2025 3:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 3:30:00 PM,Meter #95175892g - Off-Peak,-0.95,
08/10/2025 3:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 3:45:00 PM,Meter #95175892g - Off-Peak,-1.1,
08/10/2025 4:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 4:00:00 PM,Meter #95175892g - Off-Peak,-0.72,
08/10/2025 4:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 4:15:00 PM,Meter #95175892g - Off-Peak,-0.69,
08/10/2025 4:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 4:30:00 PM,Meter #95175892g - Off-Peak,-0.84,
08/10/2025 4:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 4:45:00 PM,Meter #95175892g - Off-Peak,-0.85,
08/10/2025 5:00:00 PM,Meter #95175892 - Off-Peak,0.02,0.06
08/10/2025 5:00:00 PM,Meter #95175892g - Off-Peak,-0.4,
08/10/2025 5:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 5:15:00 PM,Meter #95175892g - Off-Peak,-0.46,
08/10/2025 5:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/10/2025 5:30:00 PM,Meter #95175892g - Off-Peak,-0.57,
08/10/2025 5:45:00 PM,Meter #95175892 - Off-Peak,0,0.02
08/10/2025 5:45:00 PM,Meter #95175892g - Off-Peak,-0.36,
08/10/2025 6:00:00 PM,Meter #95175892 - Off-Peak,0,0.02
08/10/2025 6:00:00 PM,Meter #95175892g - Off-Peak,-0.13,
08/10/2025 6:15:00 PM,Meter #95175892 - Off-Peak,0.05,0.19
08/10/2025 6:15:00 PM,Meter #95175892g - Off-Peak,-0.03,
08/10/2025 6:30:00 PM,Meter #95175892 - Off-Peak,0.5,2
08/10/2025 6:30:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 6:45:00 PM,Meter #95175892 - Off-Peak,0.55,2.19
08/10/2025 6:45:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 7:00:00 PM,Meter #95175892 - Off-Peak,0.54,2.14
08/10/2025 7:00:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 7:15:00 PM,Meter #95175892 - Off-Peak,0.67,2.69
08/10/2025 7:15:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 7:30:00 PM,Meter #95175892 - Off-Peak,0.59,2.35
08/10/2025 7:30:00 PM,Meter #95175892g - Off-Peak,0,
08/10/2025 7:45:00 PM,Meter #95175892 - Off-Peak,0.33,1.31
08/10/2025 7:45:00 PM,Meter #95175892g - Off-Peak,0,
